S0,K,T,r,sigma,moneyness,log_moneyness,sqrt_T,vol_sqrt_T
89.963209507789,85.70234102415436,1.1867921687388263,0.06834312586700399,0.38810716957895824,1.0497170606160426,0.04852066177696502,1.0893999122171922,0.42280391647018006
136.0571445127933,84.81872794431999,1.6303214256699738,0.02551477258946496,0.3749132017652511,1.6040931974611694,0.47255861091174234,1.276840407282748,0.4787043252376223
118.55951534491241,124.3752748312622,1.544305766601302,0.08851551070193335,0.13830167946534308,0.9532402280578681,-0.04788833148203982,1.2427009964594469,0.17186763488359685
107.89267873576293,84.97277199097037,0.39240981891817,0.06518046151623175,0.46902896196232,1.2697323649418915,0.23880614199626568,0.6264262278338687,0.2938120433868912
72.48149123539493,86.31698356771786,0.3835739925088004,0.024148349520125883,0.3273888808627279,0.8397129769778315,-0.1746951396095095,0.6193335066898935,0.20276290363599303
72.47956162689621,115.56389574507783,0.6095312987153353,0.09661042517330863,0.24549020845427372,0.6271817089550074,-0.46651897338935233,0.7807248546801461,0.19166030732086162
64.64668897345595,96.9843905470324,0.7860419800479707,0.05665289170017886,0.40261543339812267,0.6665679766488367,-0.4056131540931754,0.8865900856923512,0.3569548515975047
129.29409166199483,116.60263341731087,0.8760656046761169,0.016560860668448953,0.20294618336065362,1.1088436673575142,0.10331773121547058,0.9359837630408537,0.18995433239668366
108.0892009394567,73.92196945386311,1.391424711983356,0.06641496139735606,0.3774039348185282,1.4622067260656302,0.3799467508293151,1.179586669975274,0.445180650708153
116.64580622368364,99.25427162040306,0.20769282111508727,0.03278790163115292,0.1158844830288989,1.1752220264110578,0.16145708839339437,0.4557332784810511,0.05281241537584182
61.646759543664196,72.01681601099696,0.16587813802952614,0.08233241066895723,0.4357632150437088,0.8560050687918602,-0.15547898137210886,0.4072813990713621,0.17747825188683655
137.59278817295956,73.75919220732128,0.8446300695934271,0.08360398662095717,0.2792683388085274,1.8654324166975111,0.6234928850397178,0.919037577900614,0.2566580976829171
126.59541126403374,124.38624720066466,1.424611015062163,0.09810526202691958,0.3546771657431767,1.0177605170433768,0.017604641969153154,1.1935706996496533,0.42333227286583947
76.9871288542621,78.3547222670557,0.4675271516173169,0.05516825779220534,0.18849512792267348,0.9825461264717084,-0.01760798827793907,0.6837595714996002,0.12888534789816955
74.54599737656805,101.94524093651303,1.3188585143868783,0.050946119175496345,0.3708294850633792,0.7312356780145528,-0.31301946624899596,1.1484156540150776,0.4258663856171351
74.6723607882747,94.6657361560424,0.593673462086569,0.07781280449018327,0.40889611035731066,0.788800296922515,-0.2372420992707156,0.7705020844141623,0.3150553053391512
84.33937943676301,90.84059957553056,1.783563606745681,0.021922359070773393,0.2892852747537595,0.9284326593049176,-0.0742574271470364,1.3355012567368407,0.38634084798910806
101.98051453057903,123.99000074123634,1.8018108941065714,0.05922239624138118,0.34709076962471774,0.8224898291871899,-0.19541916214892663,1.342315497231024,0.46590531901310184
94.55560149136926,71.30940380652937,0.6648456881345203,0.05916228401177659,0.28253036952895944,1.3259906329873337,0.2821598276266034,0.815380701350308,0.23036981085928465
83.29833121584335,109.82738117053535,0.536988132530157,0.01805258105293485,0.4576365477031382,0.7584477598213982,-0.2764813555760861,0.7327947410633874,0.3353536554752637
108.94823157779035,127.80366605281303,0.8814775469258394,0.04761856769562223,0.2991476722057277,0.8524656212347544,-0.1596223976349759,0.9388703568256053,0.28086088174734075
71.15950885216334,103.61009100771052,0.5570100118422826,0.08679563187104819,0.4367234836115276,0.6868009492132165,-0.37571076787879243,0.7463310336856445,0.325940288958587
83.37157188281745,126.20934772198551,1.377529302254237,0.08705382597951944,0.42054082330809944,0.6605815923117573,-0.41463463151850494,1.1736819425441618,0.4935811704193713
89.30894746349534,73.13547275716142,1.6695229006417425,0.01893138984277129,0.2642019285393426,1.2211440508498006,0.199788165933703,1.2921001898621263,0.3413753620276245
96.48559873736288,95.12759914444969,1.3788750487313122,0.01816487944730478,0.19203379674299004,1.0142755583566352,0.014174622054002673,1.1742551037706042,0.22549666592190287
122.81407691144109,85.60946745772307,1.666265849773764,0.03364259293017418,0.2624328530239084,1.4345852223889952,0.36087576379906056,1.2908392036864096,0.3387586150185345
75.97390257266878,113.84925789884379,0.8542851081942008,0.08872894562985942,0.4304869503100881,0.6673201387063266,-0.40448538013889457,0.9242754503903048,0.39788851988500545
101.13875507308893,128.8778254298348,0.3970022443468356,0.021601232656614906,0.19105301432775695,0.7847645996180476,-0.24237147926868527,0.6300811410817146,0.12037890127473427
107.39316550896339,85.39180374665487,1.502106800055425,0.07479971223647017,0.30977453834309976,1.257651915019659,0.22924642286784944,1.2256046671155527,0.3796611199468688
63.71603301759982,109.25047608844447,0.7849015597689524,0.01910490576517929,0.422438699184299,0.5832105753572925,-0.5392069651234047,0.8859467025554937,0.37425817257416183
108.60358815211507,81.8858579655844,1.3754145679353518,0.06608240683730429,0.24139099005135153,1.3262801520350411,0.28237814549255613,1.1727806989950644,0.2830986940435347
73.64192989498332,103.9198152742966,0.6142234897653548,0.04204605692072304,0.356883854801079,0.7086418475687748,-0.34440503160702557,0.783724115850313,0.2796984835652271
65.20412743882235,97.83594920130017,0.25433630613267805,0.08100225666692804,0.19825262961952583,0.6664638915564979,-0.40576931704026303,0.5043176639110294,0.09998230303393782
135.91084298026666,128.32031977789222,1.9859054114267503,0.031032140394282728,0.14371177814726396,1.0591529324078428,0.05746946828712698,1.4092215622203452,0.20252173651015098
137.25056264596475,106.51163636178799,0.39678286506813865,0.0675281646450964,0.4177536900371426,1.2885968832528858,0.25355393901149126,0.629907028908345,0.2631459857067942
124.67178784931689,90.97038232520913,1.9779998885306138,0.03121142811182965,0.13958744936348275,1.3704656907302966,0.3151506023213296,1.4064138397109913,0.19631772063475933
84.36910153386965,76.845747093276,1.9568318718762499,0.07422942548009386,0.20855255803183384,1.097902027440266,0.09340111090978749,1.3988680680737016,0.2917375139458199
67.81376912051071,79.07480972409607,1.6082543974252752,0.0886310231104674,0.44204376879897606,0.8575900385612457,-0.15362910421668183,1.268169703716847,0.5605865153076758
114.73864212097256,83.5190157970741,1.3529036279557953,0.021412161921408403,0.2385877148314669,1.3738026128055996,0.3175825246779142,1.1631438552284903,0.27751183443922806
95.21219949916811,85.05799968041788,1.1978333954770608,0.08799361197359533,0.4892181398056645,1.1193797156869647,0.11277470660964019,1.0944557530924037,0.5354276076274733
69.76305878758231,121.03696347046827,1.745592936217886,0.06342177289728682,0.49189373390954394,0.5763781310046145,-0.5509913562347333,1.3212088919689746,0.6498943751451102
99.61415280890162,103.6733672969515,0.6499350910770271,0.021439944178032157,0.20731040818142268,0.9608461209094996,-0.03994100675656625,0.8061855190196777,0.1671306490179215
62.75108168921747,101.40345468246198,0.9885943037212663,0.048478766982374084,0.11639128889995619,0.6188258761569634,-0.47993134448498576,0.9942807972204162,0.11572562351696021
132.74563216630256,76.88613231215305,1.2768409417963535,0.024477426413658812,0.38202531368215165,1.7265224322555766,0.5461092306714533,1.129973867749318,0.43167862127956735
80.70239852800135,121.6083816009661,0.8812619041520331,0.07303130999799126,0.2803946010593375,0.6636252984009798,-0.41003759842539095,0.9387555081873198,0.2632219762104392
113.00178274831856,113.36885819250902,0.9122242627715091,0.07829813209761548,0.14030113758383053,0.9967621139522537,-0.0032431393435559167,0.9551043203606133,0.13400222265782535
